fecha,anio,mes,linea,afluencia
2024-05-04,2024,Mayo,Línea 6,130858.0
2024-05-04,2024,Mayo,Línea 7,137333.0
2024-05-05,2024,Mayo,Línea 1,221653.0
2024-05-05,2024,Mayo,Línea 2,122733.0
2024-05-05,2024,Mayo,Línea 3,114159.0
2024-05-05,2024,Mayo,Línea 4,59459.0
2024-05-05,2024,Mayo,Línea 5,144504.0
2024-05-05,2024,Mayo,Línea 6,100002.0
2024-05-05,2024,Mayo,Línea 7,77991.0
2024-05-06,2024,Mayo,Línea 1,456678.0
2024-05-06,2024,Mayo,Línea 2,248497.0
2024-05-06,2024,Mayo,Línea 3,191714.0
2024-05-06,2024,Mayo,Línea 4,116758.0
2024-05-06,2024,Mayo,Línea 5,267489.0
2024-05-06,2024,Mayo,Línea 6,200370.0
2024-05-06,2024,Mayo,Línea 7,163422.0
2024-05-07,2024,Mayo,Línea 1,497636.0
2024-05-07,2024,Mayo,Línea 2,266966.0
2024-05-07,2024,Mayo,Línea 3,199072.0
2024-05-07,2024,Mayo,Línea 4,109797.0
2024-05-07,2024,Mayo,Línea 5,267634.0
2024-05-07,2024,Mayo,Línea 6,214037.0
2024-05-07,2024,Mayo,Línea 7,161952.0
2024-05-08,2024,Mayo,Línea 1,496831.0
2024-05-08,2024,Mayo,Línea 2,285750.0
2024-05-08,2024,Mayo,Línea 3,195520.0
2024-05-08,2024,Mayo,Línea 4,119274.0
2024-05-08,2024,Mayo,Línea 5,265996.0
2024-05-08,2024,Mayo,Línea 6,214945.0
2024-05-08,2024,Mayo,Línea 7,164501.0
2024-05-09,2024,Mayo,Línea 1,498108.0
2024-05-09,2024,Mayo,Línea 2,229011.0
2024-05-09,2024,Mayo,Línea 3,186228.0
2024-05-09,2024,Mayo,Línea 4,114483.0
2024-05-09,2024,Mayo,Línea 5,265914.0
2024-05-09,2024,Mayo,Línea 6,205383.0
2024-05-09,2024,Mayo,Línea 7,167429.0
2024-05-10,2024,Mayo,Línea 1,375603.0
2024-05-10,2024,Mayo,Línea 2,170010.0
2024-05-10,2024,Mayo,Línea 3,151004.0
2024-05-10,2024,Mayo,Línea 4,98094.0
2024-05-10,2024,Mayo,Línea 5,201332.0
2024-05-10,2024,Mayo,Línea 6,161348.0
2024-05-10,2024,Mayo,Línea 7,138970.0
2024-05-11,2024,Mayo,Línea 1,297688.0
2024-05-11,2024,Mayo,Línea 2,162541.0
2024-05-11,2024,Mayo,Línea 3,123256.0
2024-05-11,2024,Mayo,Línea 4,103120.0
2024-05-11,2024,Mayo,Línea 5,173814.0
2024-05-11,2024,Mayo,Línea 6,119434.0
2024-05-11,2024,Mayo,Línea 7,116511.0
2024-05-12,2024,Mayo,Línea 1,205464.0
2024-05-12,2024,Mayo,Línea 2,105187.0
2024-05-12,2024,Mayo,Línea 3,115579.0
2024-05-12,2024,Mayo,Línea 4,55237.0
2024-05-12,2024,Mayo,Línea 5,141615.0
2024-05-12,2024,Mayo,Línea 6,103670.0
2024-05-12,2024,Mayo,Línea 7,75756.0
2024-05-13,2024,Mayo,Línea 1,472907.0
2024-05-13,2024,Mayo,Línea 2,249915.0
2024-05-13,2024,Mayo,Línea 3,184117.0
2024-05-13,2024,Mayo,Línea 4,106423.0
2024-05-13,2024,Mayo,Línea 5,266000.0
2024-05-13,2024,Mayo,Línea 6,204379.0
2024-05-13,2024,Mayo,Línea 7,150294.0
2024-05-14,2024,Mayo,Línea 1,513965.0
2024-05-14,2024,Mayo,Línea 2,257094.0
2024-05-14,2024,Mayo,Línea 3,192599.0
2024-05-14,2024,Mayo,Línea 4,108811.0
2024-05-14,2024,Mayo,Línea 5,272353.0
2024-05-14,2024,Mayo,Línea 6,218417.0
2024-05-14,2024,Mayo,Línea 7,169305.0
2024-05-15,2024,Mayo,Línea 1,485837.0
2024-05-15,2024,Mayo,Línea 2,226616.0
2024-05-15,2024,Mayo,Línea 3,179880.0
2024-05-15,2024,Mayo,Línea 4,107416.0
2024-05-15,2024,Mayo,Línea 5,233495.0
2024-05-15,2024,Mayo,Línea 6,197482.0
2024-05-15,2024,Mayo,Línea 7,160740.0
2024-05-16,2024,Mayo,Línea 1,506795.0
2024-05-16,2024,Mayo,Línea 2,260471.0
2024-05-16,2024,Mayo,Línea 3,211332.0
2024-05-16,2024,Mayo,Línea 4,117697.0
2024-05-16,2024,Mayo,Línea 5,283836.0
2024-05-16,2024,Mayo,Línea 6,196533.0
2024-05-16,2024,Mayo,Línea 7,165134.0
2024-05-17,2024,Mayo,Línea 1,518825.0
2024-05-17,2024,Mayo,Línea 2,273116.0
2024-05-17,2024,Mayo,Línea 3,183948.0
2024-05-17,2024,Mayo,Línea 4,121659.0
2024-05-17,2024,Mayo,Línea 5,257752.0
2024-05-17,2024,Mayo,Línea 6,208400.0
2024-05-17,2024,Mayo,Línea 7,179760.0
2024-05-18,2024,Mayo,Línea 1,386737.0
2024-05-18,2024,Mayo,Línea 2,216214.0
2024-05-18,2024,Mayo,Línea 3,163775.0
2024-05-18,2024,Mayo,Línea 4,112503.0
2024-05-18,2024,Mayo,Línea 5,210896.0
2024-05-18,2024,Mayo,Línea 6,157805.0
2024-05-18,2024,Mayo,Línea 7,137400.0
2024-05-19,2024,Mayo,Línea 1,245282.0
2024-05-19,2024,Mayo,Línea 2,116903.0
2024-05-19,2024,Mayo,Línea 3,118313.0
2024-05-19,2024,Mayo,Línea 4,57412.0
2024-05-19,2024,Mayo,Línea 5,171316.0
2024-05-19,2024,Mayo,Línea 6,111948.0
2024-05-19,2024,Mayo,Línea 7,85624.0
2024-05-20,2024,Mayo,Línea 1,412775.0
2024-05-20,2024,Mayo,Línea 2,211489.0
2024-05-20,2024,Mayo,Línea 3,158966.0
2024-05-20,2024,Mayo,Línea 4,104111.0
2024-05-20,2024,Mayo,Línea 5,242964.0
2024-05-20,2024,Mayo,Línea 6,167425.0
2024-05-20,2024,Mayo,Línea 7,134391.0
2024-05-21,2024,Mayo,Línea 1,434020.0
2024-05-21,2024,Mayo,Línea 2,252739.0
2024-05-21,2024,Mayo,Línea 3,193358.0
2024-05-21,2024,Mayo,Línea 4,110966.0
2024-05-21,2024,Mayo,Línea 5,255485.0
2024-05-21,2024,Mayo,Línea 6,211395.0
2024-05-21,2024,Mayo,Línea 7,157290.0
2024-05-22,2024,Mayo,Línea 1,505332.0
2024-05-22,2024,Mayo,Línea 2,241377.0
2024-05-22,2024,Mayo,Línea 3,198958.0
2024-05-22,2024,Mayo,Línea 4,106941.0
2024-05-22,2024,Mayo,Línea 5,280956.0
2024-05-22,2024,Mayo,Línea 6,202030.0
2024-05-22,2024,Mayo,Línea 7,161319.0
2024-05-23,2024,Mayo,Línea 1,495591.0
2024-05-23,2024,Mayo,Línea 2,256781.0
2024-05-23,2024,Mayo,Línea 3,204915.0
2024-05-23,2024,Mayo,Línea 4,113277.0
2024-05-23,2024,Mayo,Línea 5,267948.0
2024-05-23,2024,Mayo,Línea 6,213192.0
2024-05-23,2024,Mayo,Línea 7,174327.0
2024-05-24,2024,Mayo,Línea 1,509356.0
2024-05-24,2024,Mayo,Línea 2,259914.0
2024-05-24,2024,Mayo,Línea 3,185105.0
2024-05-24,2024,Mayo,Línea 4,103499.0
2024-05-24,2024,Mayo,Línea 5,274397.0
2024-05-24,2024,Mayo,Línea 6,202396.0
2024-05-24,2024,Mayo,Línea 7,152545.0
2024-05-25,2024,Mayo,Línea 1,389015.0
2024-05-25,2024,Mayo,Línea 2,216036.0
2024-05-25,2024,Mayo,Línea 3,151703.0
2024-05-25,2024,Mayo,Línea 4,101544.0
2024-05-25,2024,Mayo,Línea 5,215729.0
2024-05-25,2024,Mayo,Línea 6,166242.0
2024-05-25,2024,Mayo,Línea 7,132673.0
2024-05-26,2024,Mayo,Línea 1,233387.0
2024-05-26,2024,Mayo,Línea 2,107812.0
2024-05-26,2024,Mayo,Línea 3,113471.0
2024-05-26,2024,Mayo,Línea 4,52992.0
2024-05-26,2024,Mayo,Línea 5,150623.0
2024-05-26,2024,Mayo,Línea 6,107631.0
2024-05-26,2024,Mayo,Línea 7,84405.0
2024-05-27,2024,Mayo,Línea 1,402990.0
2024-05-27,2024,Mayo,Línea 2,201380.0
2024-05-27,2024,Mayo,Línea 3,163518.0
2024-05-27,2024,Mayo,Línea 4,106197.0
2024-05-27,2024,Mayo,Línea 5,238711.0
2024-05-27,2024,Mayo,Línea 6,168629.0
2024-05-27,2024,Mayo,Línea 7,157324.0
2024-05-28,2024,Mayo,Línea 1,440618.0
2024-05-28,2024,Mayo,Línea 2,238610.0
2024-05-28,2024,Mayo,Línea 3,189273.0
2024-05-28,2024,Mayo,Línea 4,103377.0
2024-05-28,2024,Mayo,Línea 5,269728.0
2024-05-28,2024,Mayo,Línea 6,192302.0
2024-05-28,2024,Mayo,Línea 7,147491.0
2024-05-29,2024,Mayo,Línea 1,485157.0
2024-05-29,2024,Mayo,Línea 2,242476.0
2024-05-29,2024,Mayo,Línea 3,185710.0
2024-05-29,2024,Mayo,Línea 4,73112.0
2024-05-29,2024,Mayo,Línea 5,264476.0
2024-05-29,2024,Mayo,Línea 6,187846.0
2024-05-29,2024,Mayo,Línea 7,128307.0
2024-05-30,2024,Mayo,Línea 1,497296.0
2024-05-30,2024,Mayo,Línea 2,238185.0
2024-05-30,2024,Mayo,Línea 3,187810.0
2024-05-30,2024,Mayo,Línea 4,111792.0
2024-05-30,2024,Mayo,Línea 5,265138.0
2024-05-30,2024,Mayo,Línea 6,211295.0
2024-05-30,2024,Mayo,Línea 7,159927.0
2024-05-31,2024,Mayo,Línea 1,508119.0
2024-05-31,2024,Mayo,Línea 2,253376.0
2024-05-31,2024,Mayo,Línea 3,195030.0
2024-05-31,2024,Mayo,Línea 4,110477.0
2024-05-31,2024,Mayo,Línea 5,281450.0
2024-05-31,2024,Mayo,Línea 6,186430.0
2024-05-31,2024,Mayo,Línea 7,172777.0
2024-06-01,2024,Junio,Línea 1,319938.0
2024-06-01,2024,Junio,Línea 2,183225.0
2024-06-01,2024,Junio,Línea 3,151296.0
2024-06-01,2024,Junio,Línea 4,92008.0
2024-06-01,2024,Junio,Línea 5,177261.0
2024-06-01,2024,Junio,Línea 6,153551.0
2024-06-01,2024,Junio,Línea 7,115479.0
2024-06-02,2024,Junio,Línea 1,247537.0
2024-06-02,2024,Junio,Línea 2,110108.0
2024-06-02,2024,Junio,Línea 3,108584.0
2024-06-02,2024,Junio,Línea 4,48311.0
2024-06-02,2024,Junio,Línea 5,179514.0
2024-06-02,2024,Junio,Línea 6,106818.0
2024-06-02,2024,Junio,Línea 7,75458.0
2024-06-03,2024,Junio,Línea 1,384315.0
2024-06-03,2024,Junio,Línea 2,204749.0
2024-06-03,2024,Junio,Línea 3,165490.0
2024-06-03,2024,Junio,Línea 4,107074.0
2024-06-03,2024,Junio,Línea 5,221443.0
2024-06-03,2024,Junio,Línea 6,157582.0
2024-06-03,2024,Junio,Línea 7,156940.0
2024-06-04,2024,Junio,Línea 1,460796.0
2024-06-04,2024,Junio,Línea 2,246478.0
2024-06-04,2024,Junio,Línea 3,194423.0
2024-06-04,2024,Junio,Línea 4,106407.0
2024-06-04,2024,Junio,Línea 5,268468.0
2024-06-04,2024,Junio,Línea 6,188041.0
2024-06-04,2024,Junio,Línea 7,166380.0
2024-06-05,2024,Junio,Línea 1,489246.0
2024-06-05,2024,Junio,Línea 2,246600.0
2024-06-05,2024,Junio,Línea 3,186871.0
2024-06-05,2024,Junio,Línea 4,105591.0
2024-06-05,2024,Junio,Línea 5,270081.0
2024-06-05,2024,Junio,Línea 6,202698.0
2024-06-05,2024,Junio,Línea 7,170977.0
2024-06-06,2024,Junio,Línea 1,468974.0
2024-06-06,2024,Junio,Línea 2,241291.0
2024-06-06,2024,Junio,Línea 3,193613.0
2024-06-06,2024,Junio,Línea 4,112601.0
2024-06-06,2024,Junio,Línea 5,234586.0
2024-06-06,2024,Junio,Línea 6,190917.0
2024-06-06,2024,Junio,Línea 7,173185.0
2024-06-07,2024,Junio,Línea 1,474822.0
2024-06-07,2024,Junio,Línea 2,264778.0
2024-06-07,2024,Junio,Línea 3,193082.0
2024-06-07,2024,Junio,Línea 4,114897.0
2024-06-07,2024,Junio,Línea 5,274537.0
2024-06-07,2024,Junio,Línea 6,195099.0
2024-06-07,2024,Junio,Línea 7,164901.0
2024-06-08,2024,Junio,Línea 1,391409.0
2024-06-08,2024,Junio,Línea 2,178757.0
2024-06-08,2024,Junio,Línea 3,151718.0
2024-06-08,2024,Junio,Línea 4,109153.0
2024-06-08,2024,Junio,Línea 5,195407.0
2024-06-08,2024,Junio,Línea 6,148208.0
2024-06-08,2024,Junio,Línea 7,126291.0
2024-06-09,2024,Junio,Línea 1,229401.0
2024-06-09,2024,Junio,Línea 2,101086.0
2024-06-09,2024,Junio,Línea 3,105819.0
2024-06-09,2024,Junio,Línea 4,56327.0
2024-06-09,2024,Junio,Línea 5,140594.0
2024-06-09,2024,Junio,Línea 6,103237.0
2024-06-09,2024,Junio,Línea 7,81685.0
2024-06-10,2024,Junio,Línea 1,424245.0
2024-06-10,2024,Junio,Línea 2,213369.0
2024-06-10,2024,Junio,Línea 3,167662.0
2024-06-10,2024,Junio,Línea 4,108170.0
2024-06-10,2024,Junio,Línea 5,246795.0
2024-06-10,2024,Junio,Línea 6,159174.0
2024-06-10,2024,Junio,Línea 7,153948.0
2024-06-11,2024,Junio,Línea 1,445171.0
2024-06-11,2024,Junio,Línea 2,250231.0
2024-06-11,2024,Junio,Línea 3,193145.0
2024-06-11,2024,Junio,Línea 4,100570.0
2024-06-11,2024,Junio,Línea 5,256380.0
2024-06-11,2024,Junio,Línea 6,180588.0
2024-06-11,2024,Junio,Línea 7,163801.0
2024-06-12,2024,Junio,Línea 1,476222.0
2024-06-12,2024,Junio,Línea 2,227114.0
2024-06-12,2024,Junio,Línea 3,199211.0
2024-06-12,2024,Junio,Línea 4,110403.0
2024-06-12,2024,Junio,Línea 5,266887.0
2024-06-12,2024,Junio,Línea 6,195690.0
2024-06-12,2024,Junio,Línea 7,165867.0
2024-06-13,2024,Junio,Línea 1,491595.0
2024-06-13,2024,Junio,Línea 2,230242.0
2024-06-13,2024,Junio,Línea 3,179381.0
2024-06-13,2024,Junio,Línea 4,110608.0
2024-06-13,2024,Junio,Línea 5,256560.0
2024-06-13,2024,Junio,Línea 6,197001.0
2024-06-13,2024,Junio,Línea 7,165576.0
2024-06-14,2024,Junio,Línea 1,485672.0
2024-06-14,2024,Junio,Línea 2,254944.0
2024-06-14,2024,Junio,Línea 3,192723.0
2024-06-14,2024,Junio,Línea 4,117631.0
2024-06-14,2024,Junio,Línea 5,264917.0
2024-06-14,2024,Junio,Línea 6,172625.0
2024-06-14,2024,Junio,Línea 7,165342.0
2024-06-15,2024,Junio,Línea 1,507746.0
2024-06-15,2024,Junio,Línea 2,249562.0
2024-06-15,2024,Junio,Línea 3,208559.0
2024-06-15,2024,Junio,Línea 4,113677.0
2024-06-15,2024,Junio,Línea 5,267116.0
2024-06-15,2024,Junio,Línea 6,205200.0
2024-06-15,2024,Junio,Línea 7,128710.0
2024-06-16,2024,Junio,Línea 1,235376.0
2024-06-16,2024,Junio,Línea 2,116910.0
2024-06-16,2024,Junio,Línea 3,103313.0
2024-06-16,2024,Junio,Línea 4,55790.0
2024-06-16,2024,Junio,Línea 5,168194.0
2024-06-16,2024,Junio,Línea 6,104063.0
2024-06-16,2024,Junio,Línea 7,75580.0
2024-06-17,2024,Junio,Línea 1,426023.0
2024-06-17,2024,Junio,Línea 2,230766.0
2024-06-17,2024,Junio,Línea 3,174291.0
2024-06-17,2024,Junio,Línea 4,101226.0
2024-06-17,2024,Junio,Línea 5,243959.0
2024-06-17,2024,Junio,Línea 6,179013.0
2024-06-17,2024,Junio,Línea 7,141820.0
2024-06-18,2024,Junio,Línea 1,478889.0
2024-06-18,2024,Junio,Línea 2,240092.0
2024-06-18,2024,Junio,Línea 3,182322.0
2024-06-18,2024,Junio,Línea 4,112660.0
2024-06-18,2024,Junio,Línea 5,257363.0
2024-06-18,2024,Junio,Línea 6,198166.0
2024-06-18,2024,Junio,Línea 7,153518.0
2024-06-19,2024,Junio,Línea 1,488240.0
2024-06-19,2024,Junio,Línea 2,248845.0
2024-06-19,2024,Junio,Línea 3,194157.0
2024-06-19,2024,Junio,Línea 4,111501.0
2024-06-19,2024,Junio,Línea 5,262672.0
2024-06-19,2024,Junio,Línea 6,187964.0
2024-06-19,2024,Junio,Línea 7,164737.0
2024-06-20,2024,Junio,Línea 1,507031.0
2024-06-20,2024,Junio,Línea 2,225393.0
2024-06-20,2024,Junio,Línea 3,179110.0
2024-06-20,2024,Junio,Línea 4,113497.0
2024-06-20,2024,Junio,Línea 5,260523.0
2024-06-20,2024,Junio,Línea 6,195001.0
2024-06-20,2024,Junio,Línea 7,152582.0
2024-06-21,2024,Junio,Línea 1,432207.0
2024-06-21,2024,Junio,Línea 2,228313.0
2024-06-21,2024,Junio,Línea 3,189645.0
2024-06-21,2024,Junio,Línea 4,107446.0
2024-06-21,2024,Junio,Línea 5,260846.0
2024-06-21,2024,Junio,Línea 6,180018.0
2024-06-21,2024,Junio,Línea 7,165695.0
2024-06-22,2024,Junio,Línea 1,340098.0
2024-06-22,2024,Junio,Línea 2,158678.0
2024-06-22,2024,Junio,Línea 3,140350.0
2024-06-22,2024,Junio,Línea 4,103680.0
2024-06-22,2024,Junio,Línea 5,183820.0
2024-06-22,2024,Junio,Línea 6,136397.0
2024-06-22,2024,Junio,Línea 7,117821.0
2024-06-23,2024,Junio,Línea 1,227205.0
2024-06-23,2024,Junio,Línea 2,118318.0
2024-06-23,2024,Junio,Línea 3,97288.0
2024-06-23,2024,Junio,Línea 4,53765.0
2024-06-23,2024,Junio,Línea 5,149756.0
2024-06-23,2024,Junio,Línea 6,108365.0
2024-06-23,2024,Junio,Línea 7,73653.0
2024-06-24,2024,Junio,Línea 1,453522.0
2024-06-24,2024,Junio,Línea 2,239930.0
2024-06-24,2024,Junio,Línea 3,176184.0
2024-06-24,2024,Junio,Línea 4,100708.0
2024-06-24,2024,Junio,Línea 5,249590.0
2024-06-24,2024,Junio,Línea 6,190387.0
2024-06-24,2024,Junio,Línea 7,152242.0
2024-06-25,2024,Junio,Línea 1,460379.0
2024-06-25,2024,Junio,Línea 2,231196.0
2024-06-25,2024,Junio,Línea 3,186081.0
2024-06-25,2024,Junio,Línea 4,104096.0
2024-06-25,2024,Junio,Línea 5,248350.0
2024-06-25,2024,Junio,Línea 6,191468.0
2024-06-25,2024,Junio,Línea 7,158349.0
2024-06-26,2024,Junio,Línea 1,521063.0
2024-06-26,2024,Junio,Línea 2,234092.0
2024-06-26,2024,Junio,Línea 3,187291.0
2024-06-26,2024,Junio,Línea 4,111144.0
2024-06-26,2024,Junio,Línea 5,267274.0
2024-06-26,2024,Junio,Línea 6,186809.0
2024-06-26,2024,Junio,Línea 7,152646.0
2024-06-27,2024,Junio,Línea 1,476243.0
2024-06-27,2024,Junio,Línea 2,222645.0
2024-06-27,2024,Junio,Línea 3,190887.0
2024-06-27,2024,Junio,Línea 4,100243.0
2024-06-27,2024,Junio,Línea 5,241305.0
2024-06-27,2024,Junio,Línea 6,205383.0
2024-06-27,2024,Junio,Línea 7,162353.0
2024-06-28,2024,Junio,Línea 1,457071.0
2024-06-28,2024,Junio,Línea 2,224767.0
2024-06-28,2024,Junio,Línea 3,193949.0
2024-06-28,2024,Junio,Línea 4,114951.0
2024-06-28,2024,Junio,Línea 5,256413.0
2024-06-28,2024,Junio,Línea 6,175284.0
2024-06-28,2024,Junio,Línea 7,158191.0
2024-06-29,2024,Junio,Línea 1,340543.0
2024-06-29,2024,Junio,Línea 2,170367.0
2024-06-29,2024,Junio,Línea 3,132412.0
2024-06-29,2024,Junio,Línea 4,84187.0
2024-06-29,2024,Junio,Línea 5,185029.0
2024-06-29,2024,Junio,Línea 6,124158.0
2024-06-29,2024,Junio,Línea 7,79930.0
2024-06-30,2024,Junio,Línea 1,226407.0
2024-06-30,2024,Junio,Línea 2,114407.0
2024-06-30,2024,Junio,Línea 3,103856.0
2024-06-30,2024,Junio,Línea 4,55860.0
2024-06-30,2024,Junio,Línea 5,139292.0
2024-06-30,2024,Junio,Línea 6,107726.0
2024-06-30,2024,Junio,Línea 7,68880.0
2024-07-01,2024,Julio,Línea 1,411928.0
2024-07-01,2024,Julio,Línea 2,223489.0
2024-07-01,2024,Julio,Línea 3,173957.0
2024-07-01,2024,Julio,Línea 4,106392.0
2024-07-01,2024,Julio,Línea 5,239110.0
2024-07-01,2024,Julio,Línea 6,189152.0
2024-07-01,2024,Julio,Línea 7,145794.0
2024-07-02,2024,Julio,Línea 1,506990.0
2024-07-02,2024,Julio,Línea 2,227229.0
2024-07-02,2024,Julio,Línea 3,196641.0
2024-07-02,2024,Julio,Línea 4,111147.0
2024-07-02,2024,Julio,Línea 5,252287.0
2024-07-02,2024,Julio,Línea 6,184672.0
2024-07-02,2024,Julio,Línea 7,163182.0
2024-07-03,2024,Julio,Línea 1,464559.0
2024-07-03,2024,Julio,Línea 2,235951.0
2024-07-03,2024,Julio,Línea 3,181428.0
2024-07-03,2024,Julio,Línea 4,109061.0
2024-07-03,2024,Julio,Línea 5,244078.0
2024-07-03,2024,Julio,Línea 6,188054.0
2024-07-03,2024,Julio,Línea 7,162138.0
2024-07-04,2024,Julio,Línea 1,473893.0
2024-07-04,2024,Julio,Línea 2,226752.0
2024-07-04,2024,Julio,Línea 3,190053.0
2024-07-04,2024,Julio,Línea 4,108870.0
2024-07-04,2024,Julio,Línea 5,248130.0
2024-07-04,2024,Julio,Línea 6,209694.0
2024-07-04,2024,Julio,Línea 7,162635.0
2024-07-05,2024,Julio,Línea 1,476487.0
2024-07-05,2024,Julio,Línea 2,211696.0
2024-07-05,2024,Julio,Línea 3,194118.0
2024-07-05,2024,Julio,Línea 4,112298.0
2024-07-05,2024,Julio,Línea 5,251722.0
2024-07-05,2024,Julio,Línea 6,172325.0
2024-07-05,2024,Julio,Línea 7,166707.0
2024-07-06,2024,Julio,Línea 1,289963.0
2024-07-06,2024,Julio,Línea 2,162640.0
2024-07-06,2024,Julio,Línea 3,145465.0
2024-07-06,2024,Julio,Línea 4,110267.0
2024-07-06,2024,Julio,Línea 5,189242.0
2024-07-06,2024,Julio,Línea 6,141334.0
2024-07-06,2024,Julio,Línea 7,132986.0
2024-07-07,2024,Julio,Línea 1,225954.0
2024-07-07,2024,Julio,Línea 2,117088.0
2024-07-07,2024,Julio,Línea 3,105794.0
2024-07-07,2024,Julio,Línea 4,59088.0
2024-07-07,2024,Julio,Línea 5,138904.0
2024-07-07,2024,Julio,Línea 6,97916.0
2024-07-07,2024,Julio,Línea 7,85430.0
2024-07-08,2024,Julio,Línea 1,438153.0
2024-07-08,2024,Julio,Línea 2,231021.0
2024-07-08,2024,Julio,Línea 3,176494.0
2024-07-08,2024,Julio,Línea 4,109592.0
2024-07-08,2024,Julio,Línea 5,243110.0
2024-07-08,2024,Julio,Línea 6,190002.0
2024-07-08,2024,Julio,Línea 7,161249.0
2024-07-09,2024,Julio,Línea 1,479945.0
2024-07-09,2024,Julio,Línea 2,234394.0
2024-07-09,2024,Julio,Línea 3,192464.0
2024-07-09,2024,Julio,Línea 4,111064.0
2024-07-09,2024,Julio,Línea 5,239718.0
2024-07-09,2024,Julio,Línea 6,176341.0
2024-07-09,2024,Julio,Línea 7,163967.0
2024-07-10,2024,Julio,Línea 1,455865.0
2024-07-10,2024,Julio,Línea 2,196808.0
2024-07-10,2024,Julio,Línea 3,181824.0
2024-07-10,2024,Julio,Línea 4,106009.0
2024-07-10,2024,Julio,Línea 5,231323.0
2024-07-10,2024,Julio,Línea 6,172437.0
2024-07-10,2024,Julio,Línea 7,159374.0
2024-07-11,2024,Julio,Línea 1,458331.0
2024-07-11,2024,Julio,Línea 2,222458.0
2024-07-11,2024,Julio,Línea 3,185277.0
2024-07-11,2024,Julio,Línea 4,108090.0
2024-07-11,2024,Julio,Línea 5,240621.0
2024-07-11,2024,Julio,Línea 6,184200.0
2024-07-11,2024,Julio,Línea 7,160549.0
2024-07-12,2024,Julio,Línea 1,475393.0
2024-07-12,2024,Julio,Línea 2,215383.0
2024-07-12,2024,Julio,Línea 3,187427.0
2024-07-12,2024,Julio,Línea 4,113616.0
2024-07-12,2024,Julio,Línea 5,251933.0
2024-07-12,2024,Julio,Línea 6,185875.0
2024-07-12,2024,Julio,Línea 7,168344.0
2024-07-13,2024,Julio,Línea 1,320885.0
2024-07-13,2024,Julio,Línea 2,158483.0
2024-07-13,2024,Julio,Línea 3,149343.0
2024-07-13,2024,Julio,Línea 4,111420.0
2024-07-13,2024,Julio,Línea 5,185462.0
2024-07-13,2024,Julio,Línea 6,131237.0
2024-07-13,2024,Julio,Línea 7,125433.0
2024-07-14,2024,Julio,Línea 1,258439.0
2024-07-14,2024,Julio,Línea 2,113710.0
2024-07-14,2024,Julio,Línea 3,95872.0
2024-07-14,2024,Julio,Línea 4,55799.0
2024-07-14,2024,Julio,Línea 5,138919.0
2024-07-14,2024,Julio,Línea 6,93489.0
2024-07-14,2024,Julio,Línea 7,64825.0
2024-07-15,2024,Julio,Línea 1,400880.0
2024-07-15,2024,Julio,Línea 2,223899.0
2024-07-15,2024,Julio,Línea 3,183282.0
2024-07-15,2024,Julio,Línea 4,111511.0
2024-07-15,2024,Julio,Línea 5,247282.0
2024-07-15,2024,Julio,Línea 6,194649.0
2024-07-15,2024,Julio,Línea 7,162358.0
2024-07-16,2024,Julio,Línea 1,446594.0
2024-07-16,2024,Julio,Línea 2,214371.0
2024-07-16,2024,Julio,Línea 3,188654.0
2024-07-16,2024,Julio,Línea 4,108630.0
2024-07-16,2024,Julio,Línea 5,244021.0
2024-07-16,2024,Julio,Línea 6,203164.0
2024-07-16,2024,Julio,Línea 7,169281.0
2024-07-17,2024,Julio,Línea 1,472072.0
2024-07-17,2024,Julio,Línea 2,216692.0
2024-07-17,2024,Julio,Línea 3,184843.0
2024-07-17,2024,Julio,Línea 4,106215.0
2024-07-17,2024,Julio,Línea 5,239336.0
2024-07-17,2024,Julio,Línea 6,192180.0
2024-07-17,2024,Julio,Línea 7,170762.0
2024-07-18,2024,Julio,Línea 1,421286.0
2024-07-18,2024,Julio,Línea 2,204964.0
2024-07-18,2024,Julio,Línea 3,179463.0
2024-07-18,2024,Julio,Línea 4,112012.0
2024-07-18,2024,Julio,Línea 5,235554.0
2024-07-18,2024,Julio,Línea 6,194645.0
2024-07-18,2024,Julio,Línea 7,172770.0
2024-07-19,2024,Julio,Línea 1,457315.0
2024-07-19,2024,Julio,Línea 2,209591.0
2024-07-19,2024,Julio,Línea 3,185420.0
2024-07-19,2024,Julio,Línea 4,115654.0
2024-07-19,2024,Julio,Línea 5,232201.0
2024-07-19,2024,Julio,Línea 6,181242.0
2024-07-19,2024,Julio,Línea 7,163416.0
2024-07-20,2024,Julio,Línea 1,333960.0
2024-07-20,2024,Julio,Línea 2,156926.0
2024-07-20,2024,Julio,Línea 3,143549.0
2024-07-20,2024,Julio,Línea 4,115763.0
2024-07-20,2024,Julio,Línea 5,186198.0
2024-07-20,2024,Julio,Línea 6,132988.0
2024-07-20,2024,Julio,Línea 7,122639.0
2024-07-21,2024,Julio,Línea 1,228495.0
2024-07-21,2024,Julio,Línea 2,108258.0
2024-07-21,2024,Julio,Línea 3,108446.0
2024-07-21,2024,Julio,Línea 4,69126.0
2024-07-21,2024,Julio,Línea 5,144102.0
2024-07-21,2024,Julio,Línea 6,99674.0
2024-07-21,2024,Julio,Línea 7,75785.0
2024-07-22,2024,Julio,Línea 1,452047.0
2024-07-22,2024,Julio,Línea 2,194929.0
2024-07-22,2024,Julio,Línea 3,169453.0
